tempo,temp,pressao,altitude,luz,gas1,gas2,gas3,Air,humidade,temp,poeira
Segunda-27/9/2020  13:25:37,37.32,93077.66,710,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:39,37.31,93070.81,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:41,37.34,93077.96,710,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:42,37.33,93078.92,710,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:44,37.32,93077.85,710,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:46,37.35,93080.96,710,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:48,37.34,93078.28,710,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:49,37.34,93071.14,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:51,37.36,93075.64,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:53,37.36,93075.11,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:54,37.37,93072.91,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:25:56,37.33,93067.64,711,10,16,0,0,52,31.00,Temp: ,0.62
Segunda-27/9/2020  13:25:58,37.37,93071.86,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:00,37.37,93073.40,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:01,37.39,93073.31,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:03,37.45,93078.02,710,10,16,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:05,37.45,93073.28,711,10,17,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:06,37.46,93074.07,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:08,37.47,93075.66,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:10,37.43,93073.03,711,10,15,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:12,37.45,93069.66,711,10,16,0,0,51,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:13,37.48,93072.44,711,10,16,0,0,52,31.00,Temp: ,-1
Segunda-27/9/2020  13:26:15,37.51,93078.72,710,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:17,37.49,93076.50,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:18,37.49,93074.61,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:20,37.49,93078.96,710,10,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:22,37.44,93069.92,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:24,37.41,93075.36,711,10,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:25,37.40,93075.80,711,10,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:27,37.41,93076.72,711,10,15,0,0,51,30.00,Temp: ,0.62
Segunda-27/9/2020  13:26:29,37.38,93073.98,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:30,37.38,93076.10,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:32,37.36,93069.86,711,10,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:34,37.40,93072.35,711,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:36,37.41,93075.51,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:37,37.43,93075.96,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:39,37.45,93077.50,710,10,16,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:41,37.45,93072.62,711,10,17,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:42,37.44,93069.75,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:44,37.44,93072.21,711,10,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:46,37.48,93075.92,711,10,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:48,37.47,93072.21,711,10,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:49,37.46,93072.85,711,10,15,0,0,52,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:51,37.42,93072.28,711,10,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:53,37.32,93071.07,711,10,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:54,37.24,93071.82,711,10,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:56,37.25,93073.09,711,10,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:26:58,37.27,93076.47,711,11,16,0,0,51,30.00,Temp: ,0.62
Segunda-27/9/2020  13:27:00,37.20,93075.25,711,11,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:01,37.20,93070.89,711,11,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:03,37.18,93068.72,711,11,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:05,37.19,93072.06,711,11,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:06,37.20,93071.10,711,11,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:08,37.21,93074.96,711,11,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:10,37.19,93070.69,711,11,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:12,37.18,93065.59,712,11,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:13,37.23,93070.39,711,11,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:15,37.24,93072.68,711,11,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:17,37.23,93070.53,711,11,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:18,37.25,93071.69,711,11,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:20,37.27,93071.96,711,11,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:22,37.26,93070.88,711,12,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:24,37.28,93077.25,710,12,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:25,37.27,93074.04,711,12,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:27,37.30,93074.03,711,12,15,0,0,52,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:29,37.31,93077.42,710,12,17,0,0,51,29.00,Temp: ,0.62
Segunda-27/9/2020  13:27:30,37.32,93075.91,711,12,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:32,37.33,93074.22,711,12,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:34,37.31,93069.96,711,13,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:36,37.29,93073.27,711,13,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:37,37.31,93072.89,711,13,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:39,37.31,93077.46,710,13,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:41,37.30,93070.41,711,14,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:42,37.30,93068.00,711,18,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:44,37.33,93071.44,711,20,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:46,37.34,93077.10,711,22,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:48,37.30,93072.17,711,22,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:27:49,37.30,93076.55,711,24,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:27:51,37.26,93074.02,711,28,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:27:53,37.23,93070.19,711,33,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:27:54,37.24,93071.29,711,35,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:56,37.22,93072.92,711,36,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:27:58,37.19,93065.50,712,37,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:00,37.19,93069.27,711,37,16,0,0,51,29.00,Temp: ,0.62
Segunda-27/9/2020  13:28:01,37.23,93072.28,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:03,37.29,93075.89,711,37,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:05,37.29,93069.28,711,37,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:06,37.31,93075.02,711,37,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:08,37.29,93076.35,711,37,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:10,37.25,93073.09,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:12,37.22,93068.05,711,38,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:13,37.26,93076.28,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:15,37.25,93075.21,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:17,37.25,93073.78,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:18,37.25,93073.99,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:20,37.29,93075.19,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:22,37.27,93068.99,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:24,37.19,93072.06,711,37,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:25,37.20,93076.32,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:27,37.18,93072.21,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:29,37.11,93069.90,711,39,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:30,37.08,93072.17,711,38,17,0,0,51,29.00,Temp: ,0.62
Segunda-27/9/2020  13:28:32,37.06,93066.49,711,37,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:34,37.03,93070.96,711,37,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:36,36.93,93069.58,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:37,36.90,93069.94,711,37,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:39,36.92,93073.15,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:41,36.92,93067.76,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:42,36.95,93076.49,711,38,17,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:44,36.94,93077.27,710,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:46,36.96,93074.97,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:48,36.99,93071.64,711,38,17,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:49,37.03,93071.31,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:51,36.97,93067.89,711,39,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:53,36.99,93070.44,711,39,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:55,37.00,93069.28,711,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:28:56,37.05,93070.52,711,38,16,0,0,50,28.00,Temp: ,-1
Segunda-27/9/2020  13:28:58,37.06,93066.96,711,38,16,0,0,51,28.00,Temp: ,-1
Segunda-27/9/2020  13:29:00,37.10,93069.64,711,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:01,37.10,93071.41,711,38,16,0,0,51,29.00,Temp: ,0.62
Segunda-27/9/2020  13:29:03,37.11,93071.50,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:05,37.11,93069.88,711,37,14,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:07,37.11,93072.19,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:08,37.12,93073.96,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:10,37.08,93068.34,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:12,37.11,93069.61,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:13,37.11,93070.42,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:15,37.13,93070.19,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:17,37.18,93072.00,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:19,37.19,93069.10,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:20,37.20,93070.00,711,37,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:22,37.17,93070.35,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:24,37.12,93065.95,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:25,37.11,93067.66,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:27,37.09,93070.66,711,36,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:29,37.08,93067.82,711,35,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:31,37.07,93069.18,711,34,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:32,37.08,93070.60,711,34,16,0,0,51,29.00,Temp: ,0.62
Segunda-27/9/2020  13:29:34,37.07,93069.16,711,33,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:36,37.09,93071.50,711,31,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:37,37.09,93072.92,711,28,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:39,37.11,93074.95,711,25,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:41,37.10,93066.89,711,27,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:43,37.18,93069.94,711,30,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:44,37.14,93060.46,712,34,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:46,37.20,93067.76,711,35,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:48,37.18,93068.89,711,36,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:49,37.16,93069.46,711,37,17,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:51,37.19,93070.52,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:53,37.24,93078.08,710,36,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:55,37.25,93076.92,711,36,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:56,37.25,93073.11,711,36,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:29:58,37.27,93072.64,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:00,37.29,93077.46,710,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:01,37.30,93072.67,711,36,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:03,37.29,93069.63,711,37,16,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:30:05,37.31,93072.05,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:07,37.33,93074.57,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:08,37.31,93078.78,710,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:10,37.31,93070.98,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:12,37.30,93069.39,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:13,37.30,93068.32,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:15,37.33,93072.52,711,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:17,37.30,93067.77,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:19,37.30,93072.17,711,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:20,37.30,93071.94,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:22,37.30,93069.21,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:24,37.32,93069.67,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:25,37.31,93069.94,711,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:27,37.30,93071.60,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:29,37.28,93070.96,711,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:31,37.27,93068.85,711,37,17,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:32,37.24,93068.18,711,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:34,37.26,93068.96,711,37,16,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:30:36,37.28,93069.07,711,37,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:37,37.28,93068.17,711,37,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:39,37.27,93067.77,711,37,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:41,37.24,93064.85,712,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:43,37.22,93066.50,711,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:44,37.21,93068.54,711,37,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:30:46,37.19,93062.66,712,37,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:30:48,37.21,93069.39,711,37,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:30:49,37.25,93069.81,711,37,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:30:51,37.23,93062.36,712,37,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:30:53,37.28,93066.43,711,37,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:30:55,37.30,93069.88,711,37,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:30:56,37.34,93067.32,711,37,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:30:58,37.36,93069.69,711,37,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:31:00,37.35,93065.28,712,37,14,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:31:01,37.38,93066.84,711,37,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:31:03,37.40,93074.24,711,37,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:05,37.41,93075.89,711,37,15,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:31:07,37.36,93066.24,711,37,17,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:08,37.37,93069.94,711,38,17,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:10,37.39,93069.65,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:12,37.38,93068.61,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:13,37.38,93064.92,712,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:15,37.41,93066.46,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:17,37.42,93068.97,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:19,37.43,93069.71,711,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:20,37.38,93068.41,711,37,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:22,37.37,93075.69,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:24,37.35,93074.00,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:25,37.34,93072.71,710,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:27,37.36,93079.12,710,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:29,37.36,93071.28,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:31,37.37,93069.28,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:32,37.40,93068.14,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:34,37.42,93069.14,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:36,37.44,93066.82,711,38,15,0,0,50,29.00,Temp: ,0.62
Segunda-27/9/2020  13:31:37,37.47,93068.38,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:39,37.47,93067.30,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:41,37.50,93072.03,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:43,37.47,93060.71,712,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:44,37.46,93061.71,712,38,14,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:46,37.47,93062.60,712,38,15,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:48,37.44,93064.90,712,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:49,37.47,93062.80,712,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:31:51,37.46,93053.17,713,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:31:53,37.47,93058.94,712,38,14,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:31:55,37.46,93059.78,712,38,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:31:56,37.48,93056.94,712,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:31:58,37.50,93057.39,712,38,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:00,37.47,93059.66,712,38,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:01,37.47,93058.94,712,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:03,37.51,93063.92,712,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:05,37.51,93066.21,711,38,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:07,37.49,93067.47,711,38,16,0,0,51,30.00,Temp: ,0.62
Segunda-27/9/2020  13:32:08,37.49,93067.44,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:10,37.47,93067.16,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:12,37.48,93068.78,711,38,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:13,37.47,93070.44,711,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:15,37.48,93070.72,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:17,37.49,93072.17,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:19,37.51,93076.63,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:20,37.48,93072.99,711,38,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:22,37.49,93070.78,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:24,37.51,93070.51,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:25,37.55,93073.52,711,38,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:27,37.54,93072.77,711,38,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:29,37.53,93070.47,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:31,37.52,93074.22,711,40,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:32,37.50,93072.92,711,40,14,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:34,37.51,93075.10,711,39,14,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:36,37.50,93072.57,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:38,37.52,93070.91,711,38,15,0,0,50,30.00,Temp: ,0.62
Segunda-27/9/2020  13:32:39,37.57,93072.92,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:41,37.53,93063.82,712,38,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:43,37.51,93066.67,711,38,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:44,37.50,93075.85,711,38,14,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:46,37.50,93071.88,711,38,17,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:48,37.50,93072.89,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:49,37.51,93076.63,711,38,16,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:51,37.52,93069.72,711,38,15,0,0,51,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:53,37.52,93067.25,711,38,15,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:55,37.56,93066.63,711,38,16,0,0,50,30.00,Temp: ,-1
Segunda-27/9/2020  13:32:56,37.57,93067.73,711,38,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:32:58,37.54,93063.53,712,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:00,37.51,93072.60,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:02,37.48,93074.72,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:03,37.46,93070.73,711,38,16,0,0,50,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:05,37.47,93066.81,711,38,15,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:07,37.43,93069.00,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:08,37.39,93067.07,711,38,15,0,0,51,29.00,Temp: ,0.62
Segunda-27/9/2020  13:33:10,37.44,93071.00,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:12,37.42,93070.89,711,38,16,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:14,37.44,93077.24,710,38,17,0,0,51,29.00,Temp: ,-1
Segunda-27/9/2020  13:33:15,37.38,93065.94,712,38,16,0,0,51,29.00,Temp: ,-1
